,title,artist,positive,negative,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,unknown,total_number_of_words,emotional_impact_words,neutral_words,norm_positive,norm_negative,norm_anger,norm_anticipation,norm_disgust,norm_fear,norm_joy,norm_sadness,norm_surprise,norm_trust,norm_unknown,norm_total_number_of_words,norm_emotional_impact_words,norm_neutral_words
ML120,Walking On Broken Glass,Annie Lennox,9,24,20,3,1,21,4,21,4,3,118,202,33,51,4.455445544554456,11.881188118811881,9.900990099009901,1.4851485148514851,0.49504950495049505,10.396039603960396,1.9801980198019802,10.396039603960396,1.9801980198019802,1.4851485148514851,58.415841584158414,100.0,16.336633663366335,25.247524752475247
ML122,Again,Lenny Kravitz,5,4,1,3,1,2,3,3,2,2,117,142,9,16,3.5211267605633805,2.816901408450704,0.704225352112676,2.112676056338028,0.704225352112676,1.408450704225352,2.112676056338028,2.112676056338028,1.408450704225352,1.408450704225352,82.3943661971831,100.0,6.338028169014085,11.267605633802816
ML124,Rock Me Amadeus,Falco,17,20,1,3,0,20,3,2,1,4,220,261,37,4,6.513409961685824,7.662835249042145,0.3831417624521073,1.1494252873563218,0.0,7.662835249042145,1.1494252873563218,0.7662835249042146,0.3831417624521073,1.5325670498084292,84.2911877394636,100.0,14.17624521072797,1.5325670498084292
ML125,Saved By Zero,The Fixx,1,3,1,0,0,1,1,2,2,1,63,72,4,5,1.3888888888888888,4.166666666666667,1.3888888888888888,0.0,0.0,1.3888888888888888,1.3888888888888888,2.7777777777777777,2.7777777777777777,1.3888888888888888,87.5,100.0,5.555555555555555,6.944444444444445
ML126,Living Inside Myself,Gino Vannelli,10,17,4,2,2,8,8,12,6,1,35,115,27,53,8.695652173913043,14.782608695652174,3.4782608695652173,1.7391304347826086,1.7391304347826086,6.956521739130435,6.956521739130435,10.434782608695652,5.217391304347826,0.8695652173913043,30.434782608695652,100.0,23.47826086956522,46.08695652173913
ML128,I'm The Only One,Melissa Etheridge,10,21,12,2,8,25,9,11,1,6,129,192,31,32,5.208333333333333,10.9375,6.25,1.0416666666666667,4.166666666666667,13.020833333333334,4.6875,5.729166666666667,0.5208333333333334,3.125,67.1875,100.0,16.145833333333332,16.666666666666668
ML129,Go Your Own Way,Fleetwood Mac,3,6,6,0,6,7,3,6,0,1,56,84,9,19,3.5714285714285716,7.142857142857143,7.142857142857143,0.0,7.142857142857143,8.333333333333334,3.5714285714285716,7.142857142857143,0.0,1.1904761904761905,66.66666666666667,100.0,10.714285714285714,22.61904761904762
ML130,Rock Me Gently,Andy Kim,35,3,1,7,1,2,19,3,3,6,77,144,38,29,24.305555555555557,2.0833333333333335,0.6944444444444444,4.861111111111111,0.6944444444444444,1.3888888888888888,13.194444444444445,2.0833333333333335,2.0833333333333335,4.166666666666667,53.47222222222222,100.0,26.38888888888889,20.13888888888889
ML131,Lonely Days,The Bee Gees,7,34,34,2,34,34,7,35,4,4,34,128,41,53,5.46875,26.5625,26.5625,1.5625,26.5625,26.5625,5.46875,27.34375,3.125,3.125,26.5625,100.0,32.03125,41.40625
ML132,Passion,Rod Stewart,76,15,4,70,1,9,72,7,1,72,143,277,91,43,27.43682310469314,5.415162454873646,1.444043321299639,25.270758122743683,0.36101083032490977,3.2490974729241877,25.9927797833935,2.527075812274368,0.36101083032490977,25.9927797833935,51.624548736462096,100.0,32.851985559566785,15.52346570397112
ML133,Pride ,U2,20,3,1,2,0,2,20,1,2,0,40,81,23,18,24.691358024691358,3.7037037037037037,1.2345679012345678,2.4691358024691357,0.0,2.4691358024691357,24.691358024691358,1.2345679012345678,2.4691358024691357,0.0,49.382716049382715,100.0,28.395061728395063,22.22222222222222
ML134,Nasty,Janet Jackson,5,71,46,1,71,49,3,46,0,4,96,206,76,34,2.4271844660194173,34.46601941747573,22.33009708737864,0.4854368932038835,34.46601941747573,23.78640776699029,1.4563106796116505,22.33009708737864,0.0,1.941747572815534,46.601941747572816,100.0,36.89320388349515,16.50485436893204
ML135,What Is Love?,Howard Jones,29,5,1,2,0,3,28,2,0,1,64,110,34,12,26.363636363636363,4.545454545454546,0.9090909090909091,1.8181818181818181,0.0,2.727272727272727,25.454545454545453,1.8181818181818181,0.0,0.9090909090909091,58.18181818181818,100.0,30.90909090909091,10.909090909090908
ML136,A Change Would Do You Good,Sheryl Crow,35,8,0,33,0,28,32,5,30,35,82,192,43,67,18.229166666666668,4.166666666666667,0.0,17.1875,0.0,14.583333333333334,16.666666666666668,2.6041666666666665,15.625,18.229166666666668,42.708333333333336,100.0,22.395833333333332,34.895833333333336
ML137,King For A Day,The Thompson Twins,34,5,4,2,2,3,24,2,4,4,103,168,39,26,20.238095238095237,2.9761904761904763,2.380952380952381,1.1904761904761905,1.1904761904761905,1.7857142857142858,14.285714285714286,1.1904761904761905,2.380952380952381,2.380952380952381,61.30952380952381,100.0,23.214285714285715,15.476190476190476
ML138,Second Chance,.38 Special,18,13,0,1,0,0,14,4,14,1,121,205,31,53,8.78048780487805,6.341463414634147,0.0,0.4878048780487805,0.0,0.0,6.829268292682927,1.951219512195122,6.829268292682927,0.4878048780487805,59.02439024390244,100.0,15.121951219512194,25.853658536585368
ML139,Strangelove,Depeche Mode,13,13,3,1,2,11,10,11,3,4,105,156,26,25,8.333333333333334,8.333333333333334,1.9230769230769231,0.6410256410256411,1.2820512820512822,7.051282051282051,6.410256410256411,7.051282051282051,1.9230769230769231,2.5641025641025643,67.3076923076923,100.0,16.666666666666668,16.025641025641026
ML140,Too Shy,Kajagoogoo,38,4,1,0,0,0,2,1,0,0,109,163,42,12,23.312883435582823,2.4539877300613497,0.6134969325153374,0.0,0.0,0.0,1.2269938650306749,0.6134969325153374,0.0,0.0,66.87116564417178,100.0,25.766871165644172,7.361963190184049
ML141,Money ,The Flying Lizards,13,0,10,11,0,2,13,0,10,11,79,99,13,7,13.131313131313131,0.0,10.1010101010101,11.11111111111111,0.0,2.0202020202020203,13.131313131313131,0.0,10.1010101010101,11.11111111111111,79.79797979797979,100.0,13.131313131313131,7.070707070707071
ML142,Danger Zone,Kenny Loggins,0,12,1,0,0,10,0,11,0,0,33,78,12,33,0.0,15.384615384615385,1.2820512820512822,0.0,0.0,12.820512820512821,0.0,14.102564102564102,0.0,0.0,42.30769230769231,100.0,15.384615384615385,42.30769230769231
ML143,Think I'm In Love,Eddie Money,27,3,1,1,0,2,25,1,1,0,107,155,30,18,17.419354838709676,1.935483870967742,0.6451612903225806,0.6451612903225806,0.0,1.2903225806451613,16.129032258064516,0.6451612903225806,0.6451612903225806,0.0,69.03225806451613,100.0,19.35483870967742,11.612903225806452
ML144,Bad Girls,Donna Summer,7,15,10,7,10,11,6,11,3,4,134,197,22,41,3.553299492385787,7.614213197969543,5.0761421319796955,3.553299492385787,5.0761421319796955,5.583756345177665,3.045685279187817,5.583756345177665,1.5228426395939085,2.030456852791878,68.02030456852792,100.0,11.16751269035533,20.81218274111675
ML145,Authority Song,John Cougar Mellencamp,41,17,17,7,1,15,8,1,6,34,108,181,58,15,22.65193370165746,9.392265193370166,9.392265193370166,3.867403314917127,0.5524861878453039,8.287292817679559,4.419889502762431,0.5524861878453039,3.314917127071823,18.784530386740332,59.668508287292816,100.0,32.04419889502763,8.287292817679559
ML146,Janie's Got A Gun,Aerosmith,11,25,19,7,1,25,4,6,3,3,173,244,36,35,4.508196721311475,10.245901639344263,7.786885245901639,2.8688524590163933,0.4098360655737705,10.245901639344263,1.639344262295082,2.459016393442623,1.2295081967213115,1.2295081967213115,70.90163934426229,100.0,14.754098360655737,14.344262295081966
ML147,Only The Lonely,The Motels,2,11,10,4,10,10,2,10,2,1,28,63,13,22,3.1746031746031744,17.46031746031746,15.873015873015873,6.349206349206349,15.873015873015873,15.873015873015873,3.1746031746031744,15.873015873015873,3.1746031746031744,1.5873015873015872,44.44444444444444,100.0,20.634920634920636,34.92063492063492
ML150,Lonely Boy,Andrew Gold,9,33,15,6,27,14,7,17,5,10,58,126,42,26,7.142857142857143,26.19047619047619,11.904761904761905,4.761904761904762,21.428571428571427,11.11111111111111,5.555555555555555,13.492063492063492,3.9682539682539684,7.936507936507937,46.03174603174603,100.0,33.333333333333336,20.634920634920636
ML152,I Don't Want Your Love,Duran Duran,67,1,0,3,0,0,51,0,4,3,150,247,68,29,27.125506072874494,0.4048582995951417,0.0,1.214574898785425,0.0,0.0,20.647773279352226,0.0,1.6194331983805668,1.214574898785425,60.72874493927125,100.0,27.530364372469634,11.740890688259109
ML153,More Than Words Can Say,Alias,3,8,6,0,3,3,3,5,3,0,53,78,11,14,3.8461538461538463,10.256410256410257,7.6923076923076925,0.0,3.8461538461538463,3.8461538461538463,3.8461538461538463,6.410256410256411,3.8461538461538463,0.0,67.94871794871794,100.0,14.102564102564102,17.94871794871795
ML154,Is It Love,Mr. Mister,33,3,3,3,0,4,33,1,3,1,48,99,36,15,33.333333333333336,3.0303030303030303,3.0303030303030303,3.0303030303030303,0.0,4.040404040404041,33.333333333333336,1.0101010101010102,3.0303030303030303,1.0101010101010102,48.484848484848484,100.0,36.36363636363637,15.151515151515152
ML155,I'm Too Sexy,Right Said Fred,9,3,1,0,0,1,6,3,2,0,64,119,12,43,7.563025210084033,2.5210084033613445,0.8403361344537815,0.0,0.0,0.8403361344537815,5.042016806722689,2.5210084033613445,1.680672268907563,0.0,53.78151260504202,100.0,10.084033613445378,36.134453781512605
ML156,Lonely Ol' Night,John Mellencamp,7,19,16,5,16,16,5,16,3,4,83,145,26,36,4.827586206896552,13.10344827586207,11.03448275862069,3.4482758620689653,11.03448275862069,11.03448275862069,3.4482758620689653,11.03448275862069,2.0689655172413794,2.7586206896551726,57.241379310344826,100.0,17.93103448275862,24.82758620689655
ML157,Whenever I Call You Friend ,Kenny Loggins,38,0,0,13,0,0,35,0,8,17,117,194,38,39,19.587628865979383,0.0,0.0,6.701030927835052,0.0,0.0,18.04123711340206,0.0,4.123711340206185,8.762886597938145,60.30927835051546,100.0,19.587628865979383,20.103092783505154
ML159,A View To A Kill,Duran Duran,18,15,9,8,1,21,13,14,7,11,20,95,33,42,18.94736842105263,15.789473684210526,9.473684210526315,8.421052631578947,1.0526315789473684,22.105263157894736,13.68421052631579,14.736842105263158,7.368421052631579,11.578947368421053,21.05263157894737,100.0,34.73684210526316,44.21052631578947
ML161,Just Between You And Me,April Wine,19,7,4,4,1,4,19,3,0,2,45,84,26,13,22.61904761904762,8.333333333333334,4.761904761904762,4.761904761904762,1.1904761904761905,4.761904761904762,22.61904761904762,3.5714285714285716,0.0,2.380952380952381,53.57142857142857,100.0,30.952380952380953,15.476190476190476
ML163,I'm Like A Bird,Nelly Furtado,17,4,0,3,0,2,17,3,1,2,197,245,21,27,6.938775510204081,1.6326530612244898,0.0,1.2244897959183674,0.0,0.8163265306122449,6.938775510204081,1.2244897959183674,0.40816326530612246,0.8163265306122449,80.40816326530613,100.0,8.571428571428571,11.020408163265307
ML164,Can't Buy Me Love,The Beatles,34,0,10,10,0,0,34,0,10,14,76,139,34,29,24.46043165467626,0.0,7.194244604316546,7.194244604316546,0.0,0.0,24.46043165467626,0.0,7.194244604316546,10.071942446043165,54.67625899280576,100.0,24.46043165467626,20.863309352517987
ML165,Kiss Me Deadly,Lita Ford,35,9,7,25,6,8,32,7,18,7,84,149,44,21,23.48993288590604,6.040268456375839,4.697986577181208,16.778523489932887,4.026845637583893,5.369127516778524,21.476510067114095,4.697986577181208,12.080536912751677,4.697986577181208,56.375838926174495,100.0,29.530201342281877,14.093959731543624
ML166,Disco Inferno,The Trammps,35,16,10,13,0,9,33,11,2,10,76,194,51,67,18.04123711340206,8.24742268041237,5.154639175257732,6.701030927835052,0.0,4.639175257731959,17.010309278350515,5.670103092783505,1.0309278350515463,5.154639175257732,39.175257731958766,100.0,26.288659793814432,34.5360824742268
ML167,This Fire Burns,Killswitch Engage,2,3,1,3,0,8,2,3,0,3,30,76,5,41,2.6315789473684212,3.9473684210526314,1.3157894736842106,3.9473684210526314,0.0,10.526315789473685,2.6315789473684212,3.9473684210526314,0.0,3.9473684210526314,39.473684210526315,100.0,6.578947368421052,53.94736842105263
ML168,Lip Gloss And Black,Atreyu,10,21,7,4,3,11,8,10,3,2,48,114,31,35,8.771929824561404,18.42105263157895,6.140350877192983,3.508771929824561,2.6315789473684212,9.649122807017545,7.017543859649122,8.771929824561404,2.6315789473684212,1.7543859649122806,42.10526315789474,100.0,27.19298245614035,30.70175438596491
ML170,Lifewar,Demon Hunter,2,15,1,1,2,14,2,5,0,3,26,61,17,18,3.278688524590164,24.59016393442623,1.639344262295082,1.639344262295082,3.278688524590164,22.950819672131146,3.278688524590164,8.19672131147541,0.0,4.918032786885246,42.622950819672134,100.0,27.868852459016395,29.508196721311474
ML171,Bandages,Hot Hot Heat,2,29,4,16,4,19,2,21,0,1,75,224,31,118,0.8928571428571429,12.946428571428571,1.7857142857142858,7.142857142857143,1.7857142857142858,8.482142857142858,0.8928571428571429,9.375,0.0,0.44642857142857145,33.482142857142854,100.0,13.839285714285714,52.67857142857143
ML172,Love You More,Buzzcocks,13,5,1,3,0,3,11,4,2,1,46,78,18,14,16.666666666666668,6.410256410256411,1.2820512820512822,3.8461538461538463,0.0,3.8461538461538463,14.102564102564102,5.128205128205129,2.5641025641025643,1.2820512820512822,58.97435897435897,100.0,23.076923076923077,17.94871794871795
ML174,Sick And Sad,Streetlight Manifesto,3,11,0,2,10,2,2,11,0,2,85,134,14,35,2.2388059701492535,8.208955223880597,0.0,1.492537313432836,7.462686567164179,1.492537313432836,1.492537313432836,8.208955223880597,0.0,1.492537313432836,63.43283582089552,100.0,10.447761194029852,26.119402985074625
ML175,The Fire,Reel Big Fish,1,13,4,2,4,14,1,6,0,1,67,100,14,19,1.0,13.0,4.0,2.0,4.0,14.0,1.0,6.0,0.0,1.0,67.0,100.0,14.0,19.0
ML176,Take A Look Around,Limp Bizkit,12,83,49,8,40,72,4,71,6,10,190,344,95,59,3.488372093023256,24.127906976744185,14.244186046511627,2.3255813953488373,11.627906976744185,20.930232558139537,1.1627906976744187,20.63953488372093,1.744186046511628,2.9069767441860463,55.23255813953488,100.0,27.61627906976744,17.151162790697676
ML177,The Bravest Kids,Rancid,2,4,2,0,0,1,0,0,1,1,27,40,6,7,5.0,10.0,5.0,0.0,0.0,2.5,0.0,0.0,2.5,2.5,67.5,100.0,15.0,17.5
ML178,White Riot,The Clash,19,45,32,17,1,44,18,12,1,19,38,116,64,14,16.379310344827587,38.793103448275865,27.586206896551722,14.655172413793103,0.8620689655172413,37.93103448275862,15.517241379310345,10.344827586206897,0.8620689655172413,16.379310344827587,32.758620689655174,100.0,55.172413793103445,12.068965517241379
ML180,Uphold Me,The Winans,83,33,1,3,28,2,31,2,2,30,182,282,116,-16,29.43262411347518,11.702127659574469,0.3546099290780142,1.0638297872340425,9.929078014184396,0.7092198581560284,10.99290780141844,0.7092198581560284,0.7092198581560284,10.638297872340425,64.53900709219859,100.0,41.13475177304964,-5.673758865248227
ML181,We Fall Down,Donnie McClurkin,3,12,3,3,3,3,3,12,3,3,19,42,15,8,7.142857142857143,28.571428571428573,7.142857142857143,7.142857142857143,7.142857142857143,7.142857142857143,7.142857142857143,28.571428571428573,7.142857142857143,7.142857142857143,45.23809523809524,100.0,35.714285714285715,19.047619047619047
ML182,God Has Not 4got,Tonex,7,1,0,6,0,6,6,0,0,7,23,36,8,5,19.444444444444443,2.7777777777777777,0.0,16.666666666666668,0.0,16.666666666666668,16.666666666666668,0.0,0.0,19.444444444444443,63.888888888888886,100.0,22.22222222222222,13.88888888888889
ML183,My Name Is Victory ,Jonathan Nelson,19,1,1,18,1,5,17,0,0,18,66,102,20,16,18.627450980392158,0.9803921568627451,0.9803921568627451,17.647058823529413,0.9803921568627451,4.901960784313726,16.666666666666668,0.0,0.0,17.647058823529413,64.70588235294117,100.0,19.607843137254903,15.686274509803921
ML184,Joy Of The Lord,Tamela Mann,40,18,0,11,12,4,26,4,0,14,55,136,58,23,29.41176470588235,13.235294117647058,0.0,8.088235294117647,8.823529411764707,2.9411764705882355,19.11764705882353,2.9411764705882355,0.0,10.294117647058824,40.44117647058823,100.0,42.64705882352941,16.91176470588235
ML185,Waging War,CeCe Winans,9,29,13,7,6,23,6,2,1,9,52,120,38,30,7.5,24.166666666666668,10.833333333333334,5.833333333333333,5.0,19.166666666666668,5.0,1.6666666666666667,0.8333333333333334,7.5,43.333333333333336,100.0,31.666666666666668,25.0
ML186,Peace,Juanita Bynum,16,7,5,14,2,5,15,0,0,18,24,57,23,10,28.07017543859649,12.280701754385966,8.771929824561404,24.56140350877193,3.508771929824561,8.771929824561404,26.31578947368421,0.0,0.0,31.57894736842105,42.10526315789474,100.0,40.35087719298246,17.54385964912281
ML187,Desire Of My Heart,Vanessa Bell Armstrong,20,2,0,5,2,0,18,0,0,14,17,48,22,9,41.666666666666664,4.166666666666667,0.0,10.416666666666666,4.166666666666667,0.0,37.5,0.0,0.0,29.166666666666668,35.416666666666664,100.0,45.833333333333336,18.75
ML188,The Thrill Is Gone,B.B. King,18,2,1,12,1,10,18,1,12,3,56,77,20,1,23.376623376623378,2.5974025974025974,1.2987012987012987,15.584415584415584,1.2987012987012987,12.987012987012987,23.376623376623378,1.2987012987012987,15.584415584415584,3.896103896103896,72.72727272727273,100.0,25.974025974025974,1.2987012987012987
ML189,Moments In Love,The Art Of Noise,8,0,0,0,0,0,8,0,0,0,0,16,8,8,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,100.0,50.0,50.0
ML190,Chasing Pirates,Norah Jones,1,12,8,1,1,6,1,3,1,1,35,68,13,20,1.4705882352941178,17.647058823529413,11.764705882352942,1.4705882352941178,1.4705882352941178,8.823529411764707,1.4705882352941178,4.411764705882353,1.4705882352941178,1.4705882352941178,51.470588235294116,100.0,19.11764705882353,29.41176470588235
ML191,Never As Good As The First Time,Sade,18,6,1,38,1,3,17,3,15,13,98,164,24,42,10.975609756097562,3.658536585365854,0.6097560975609756,23.170731707317074,0.6097560975609756,1.829268292682927,10.365853658536585,1.829268292682927,9.146341463414634,7.926829268292683,59.75609756097561,100.0,14.634146341463415,25.609756097560975
ML192,Through The Fire,Chaka Khan,7,4,0,13,0,18,7,0,9,6,73,132,11,48,5.303030303030303,3.0303030303030303,0.0,9.848484848484848,0.0,13.636363636363637,5.303030303030303,0.0,6.818181818181818,4.545454545454546,55.303030303030305,100.0,8.333333333333334,36.36363636363637
ML193,Fallin',Alicia Keys,10,7,0,3,1,1,10,7,1,1,63,89,17,9,11.235955056179776,7.865168539325842,0.0,3.3707865168539324,1.1235955056179776,1.1235955056179776,11.235955056179776,7.865168539325842,1.1235955056179776,1.1235955056179776,70.78651685393258,100.0,19.10112359550562,10.112359550561798
ML194,I Couldn't Love You More,Sade,18,6,0,2,6,0,18,0,0,3,54,89,24,11,20.224719101123597,6.741573033707865,0.0,2.247191011235955,6.741573033707865,0.0,20.224719101123597,0.0,0.0,3.3707865168539324,60.674157303370784,100.0,26.96629213483146,12.359550561797754
ML195,It's Probably Me,Sting,9,23,15,5,12,19,6,18,1,10,85,150,32,33,6.0,15.333333333333334,10.0,3.3333333333333335,8.0,12.666666666666666,4.0,12.0,0.6666666666666666,6.666666666666667,56.666666666666664,100.0,21.333333333333332,22.0
ML197,Lost Without U,Robin Thicke,29,15,1,8,3,10,28,13,6,7,77,152,44,31,19.07894736842105,9.868421052631579,0.6578947368421053,5.2631578947368425,1.9736842105263157,6.578947368421052,18.42105263157895,8.552631578947368,3.9473684210526314,4.605263157894737,50.6578947368421,100.0,28.94736842105263,20.394736842105264
ML198,No Ordinary Love,Sade,32,8,0,1,0,4,28,8,2,2,78,133,40,15,24.06015037593985,6.015037593984962,0.0,0.7518796992481203,0.0,3.007518796992481,21.05263157894737,6.015037593984962,1.5037593984962405,1.5037593984962405,58.64661654135338,100.0,30.075187969924812,11.278195488721805
